ISBN13,Image,Name,Rating,Reviews,Format,Series,Language,Price,Description
9780986164705,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/9861/9780986164705.jpg,Reflections Of A Man,4.16,"5,729",Paperback,1350659,English,"₹ 1,642.27","Reflections Of A Man is a book designed for both men and women to enhance the quality of their personal relationships. For the women, it encourages you to recognize the true value of your love, to reevaluate your standards and to make the decision that you will no longer settle for anything less than someone who loves you, respects you, and truly makes you happy. For the men, this book will not only encourage you to learn more about the emotional needs of a woman, but it will provide you with clear insight into what a woman truly needs from you, emotionally, to be happy. Through beautiful words of poetry, powerful quotes and advice full of wisdom, Mr. Amari Soul creates a truly enlightening experience for both men and women with Reflections Of A Man. On one hand, women gain a new perspective on the true value of their love, raise their standards and refuse to settle. On the other hand, men become better equipped to, not only understand a woman's emotional needs, but they are better able to meet or exceed their new standards as well. show more"
9781620105863,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6201/9781620105863.jpg,Quick & Easy Guide to Queer & Trans Identities,4.29,"2,085",Paperback,1346980,English,₹ 840.81,"In this quick and easy guide to queer and trans identities, cartoonists Mady G and JR Zuckerberg guide you through the basics of the LGBT+ world! Covering essential topics like sexuality, gender identity, coming out, and navigating relationships, this guide explains the spectrum of human experience through informative comics, interviews, worksheets, and imaginative examples. A great starting point for anyone curious about queer and trans life, and helpful for those already on their own journeys! show more"
9781909411517,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9094/9781909411517.jpg,Revelation,5,2,Paperback,1336057,English,"₹ 1,267.12","In The Merging, the Texan teenagers, certain that they were married in the distant past, and with their enemy dead in another dimension, finally have happiness ahead of them. But...Now some years older, Adam worries about the sadness in his singer-songwriter wife, Maria. Chloe, his younger sister, believes that he must confront the Death Lords in Xibalba, the Mayan Place of Fear, to save Maria and therefore Planet Earth. No One could have guesses whom Pepe, Adam's and Maria's son, would discover in the land of dead souls. In the third book of the From Beast to God trilogy, the truth about Maria is revealed. show more"
9781782445012,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7824/9781782445012.jpg,Just Beyond the Waves,4.06,16,Board book,1332042,English,Not Known,Not available
9781587280122,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5872/9781587280122.jpg,Things We Like Best!,2.83,6,Board book,1331969,English,₹ 830.44,"Sturdy board books filled with photographs of children and bright, bold images of animals and objects. The beginning vocabulary makes it easy for children to read along and name the things they recognize in the pictures. Crisp photographs portray a multicultural view of the world. show more"
9780593121962,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/5931/9780593121962.jpg,The World Needs More Purple People,3.92,"1,707",Hardback,1327214,English,"₹ 1,961.00","#1 New York Times bestseller! Actress, producer, and parent Kristen Bell (The Good Place, Veronica Mars, Frozen) and creative director and parent Benjamin Hart have a new challenge for you and your kids: become a purple person by embracing what makes YOU special while finding common ground with those around you. What is a purple person? Great question. I mean, really great! Because purple people always ask really great questions. They bring their family, friends, and communities together, and they speak up for what's right. They are kind and hardworking, and they love to laugh (especially at Grandpa's funny noises)! A purple person is an everyday superhero! How do you become one? That's the fun part! Penny Purple will lead you through the steps. Get ready to be silly, exercise your curiosity, use your voice, and be inspired. Looking to reach beyond the political divide of red and blue, Kristen Bell and Benjamin Hart have created a hilarious and joyous read-aloud that offers a wonderful message about embracing the things that bring us together as humans. This book will inspire a whole generation to paint the world purple! show more"
9781550370485,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5503/9781550370485.jpg,Bears We Know,3.23,74,Paperback,1312415,English,Not Known,"About the Annikin Series: ""Annikins"" are mini books made especially for children -- small enough to fit into tiny hands and pockets. Each book measures 3 1/2"" x 3 1/2"" and contains full color pages. Individual titles available in quantities of 20s only. show more"
9781550370539,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5503/9781550370539.jpg,Norman's Snowball,3.57,7,Hardback,1312410,English,Not Known,"Leanna and Norman build a huge snowball, and along the way, Norman loses his clothes, which aren't found untill the following spring. show more"
9781562926885,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5629/9781562926885.jpg,Prayers,4,2,Hardback,1307045,English,Not Known,Not available
9781562926854,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5629/9781562926854.jpg,Bible Words,1,1,Hardback,1307045,English,Not Known,Not available
9781562926861,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5629/9781562926861.jpg,God,3,1,Hardback,1307045,English,Not Known,Not available
9781684129614,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/6841/9781684129614.jpg,100 Things to Make Baby Smile,4,3,Board book,1306884,English,₹ 853.74,"This sweetly illustrated, padded board book of first words introduces toddlers to common vocabulary words and is sure to make you and your baby smile! Baby will giggle, laugh, and delight as you turn the pages of this sweetly illustrated padded board book that introduces common first words that baby will love. show more"
9781408351833,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4083/9781408351833.jpg,The Official Pokemon Fiction: Ash's Big Challenge : Book 1,4.08,48,Paperback,1306704,English,₹ 505.81,"Gotta Catch 'Em All! Join Ash as he embarks on the biggest Pokemon adventure of his life! Pokemon master-in-training Ash Ketchum is delighted when Professor Oak sends him on a very important mission - to capture a unique and mysterious Poke Ball. Ash, Brock and Misty begin their journey to the famed Orange Islands and meet a host of new friends - and old enemies... show more"
9781408351864,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4083/9781408351864.jpg,The Official Pokemon Fiction: The Orange League : Book 3,3.61,23,Paperback,1306704,English,₹ 505.81,"Gotta Catch 'Em All! Join Ash as he attempts to gain entry into the famed Orange League! Since arriving on the Orange Islands, Ash has won every single one of his battles! But is he up to the Four-Star Challenge? Ash must tackle totally new ground - and learn some valuable lessons about himself - before he can win all four star gems, and earn himself a place on the legendary Orange League. show more"
9781408352144,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4083/9781408352144.jpg,The Official Pokemon Fiction: The Winner's Cup : Book 8,4,11,Paperback,1306704,English,₹ 507.16,"Join Ash and friends for another action-packed Pokemon adventure! It's time! With all four star gems under his belt, Pokemon master-in-training Ash Ketchum is now ready for the biggest battle of his life - the Winner's Cup. Can Ash and Pikachu overcome the mighty Dragonite to win the ultimate Pokemon challenge? show more"
9781598167283,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5981/9781598167283.jpg,Mail Order Ninja manga volume 1,3.49,135,Paperback,1306504,English,Not Known,"Meet Timmy McAllister, a normal kid who lives in the 100% pure vanilla town of Cherry Creek, Indiana (pop. 23,745) where everyone and everything is - normal. Normal, that is, until the day Timmy orders his very own ninja! As a little kid, who needs imaginary friends, or even man's best friend, when you can have your very own ninja? Timmy, and the town of Cherry Creek, may never be the same... show more"
