isbn,Series,name,Rating,Review,Type of Book,Age Level,Grade Level,Lexile Score,Number of Pages,Language,Size,Publisher,Publication Date,ISBN 10,ISBN 13,Author ,Author 2,Author 3,Main Image,,Image 3
9781484746417,Trials of Apollo,"Hidden Oracle, The-Trials of Apollo, Book One",4.7,"22,164",Paperback,"10 - 12 years, from customers",5 - 9,680L,416 pages,English,5.2 x 1.03 x 7.58 inches,Disney Hyperion,"October 3, 2017",1484746414,9781484746417,Rick Riordan,,,https://m.media-amazon.com/images/I/51RaLQS7IML._US218_.jpg,,
9781484780640,Trials of Apollo,"Dark Prophecy, The-Trials of Apollo, The Book Two",4.7,"17,971",Paperback,"10+ years, from customers",5 - 9,700L,464 pages,English,5.21 x 1.1 x 7.57 inches,Disney Hyperion,"October 2, 2018",1484780647,9781484780640,Rick Riordan,,,https://m.media-amazon.com/images/I/511fQAjsvZL._US218_.jpg,https://m.media-amazon.com/images/I/51lSEZgBkgL._US218_.jpg,https://m.media-amazon.com/images/I/41gzl93SNJL._US218_.jpg
9781484780657,Trials of Apollo,"Burning Maze, The-Trials of Apollo, The Book Three",4.8,"14,124",Paperback,10 - 14 years,5 - 9,710L,464 pages,English,5.23 x 1.1 x 7.58 inches,Disney Hyperion,"September 24, 2019",1484780655,9781484780657,Rick Riordan,,,https://m.media-amazon.com/images/I/51gCKKUo4PL._US218_.jpg,,
9781484780664,Trials of Apollo,"Tyrant's Tomb, The-The Trials of Apollo, Book Four",4.8,"16,949",Paperback,"9 - 12 years, from customers",5 - 9,Not known,480 pages,English,5.19 x 1.15 x 7.57 inches,Disney Hyperion,"April 6, 2021",1484780663,9781484780664,Rick Riordan,,,https://m.media-amazon.com/images/I/51yk-MUowxL._US218_.jpg,,
9781484780671,Trials of Apollo,"Trials of Apollo, The Book Five: Tower of Nero, The-Trials of Apollo, The Book Five",4.9,"17,791",Paperback,"10+ years, from customers",5 - 9,Not known,480 pages,English,5.2 x 1.2 x 7.6 inches,Disney Hyperion,"April 5, 2022",1484780671,9781484780671,Rick Riordan,,,https://m.media-amazon.com/images/I/51kkLvi4GUL._US218_.jpg,,
9780794535810,Very First Questions and Answers,What Makes it Rain?,4.8,278,Hardcover,2 - 6 years,Not known,Not known,Not known,English,Not known,Usborne Books,"January 1, 2015",079453581X,9780794535810,Suzie Harrison,,,https://m.media-amazon.com/images/I/417tQ9S87OL._US218_.jpg,,
9780794551698,Very First Questions and Answers,Where Does Poop Go? (Lift-the-Flap First Questions and Answers),5,2,Board book,4 - 8 years,Not known,Not known,12 pages,English,Not known,EDC Publishing / UBAM,"January 1, 2019",794551696,9780794551698,Katie Daynes,Daniel Taylor,,https://m.media-amazon.com/images/I/51-ZN4+egIL._US218_.jpg,,
9781409582137,Very First Questions and Answers,Lift-the-flap First Questions and Answers How do flowers grow ?,4.8,153,Hardcover,3 - 5 years,Not known,Not known,Not known,English,7.76 x 0.67 x 8.74 inches,USBORNE CAT ANG,"June 18, 2015",1409582132,9781409582137,Katie Daynes,Christine Pym,,https://m.media-amazon.com/images/I/51+PFXV3WyL._US218_.jpg,https://m.media-amazon.com/images/I/41+rHPIzyJS._US218_.jpg,https://m.media-amazon.com/images/I/41y6Ie-dEQL._US218_.jpg
9781474917902,Very First Questions and Answers,What Is Poo,4.7,"1,771",Board book,2 - 6 years,Not known,Not known,Not known,English,6.57 x 0.63 x 7.48 inches,Usborne Publishing Ltd,Not known,1474917909,9781474917902,Katie Daynes,,,https://m.media-amazon.com/images/I/512UCIFmftL._US218_.jpg,https://m.media-amazon.com/images/I/41Lh5S32WxL._US218_.jpg,https://m.media-amazon.com/images/I/41TTsAFqPCL._US218_.jpg
9781474917933,Very First Questions and Answers,Why Do We Need Bees BOARD,4.9,396,Board book,2 - 6 years,Not known,Not known,Not known,English,7.87 x 0.63 x 8.5 inches,Usborne Publishing Ltd,Not known,1474917933,9781474917933,,,,https://m.media-amazon.com/images/I/51sZ7HMD3OL._US218_.jpg,,
9781474924245,Very First Questions and Answers,What are Germs? (Very First Lift-the-Flap Questions & Answers),4.8,715,Board book,"2 - 4 years, from customers",Not known,Not known,12 pages,English,10.08 x 0.63 x 6.69 inches,Usborne Publishing Ltd,"September 1, 2017",1474924247,9781474924245,Katie Daynes,,,https://m.media-amazon.com/images/I/51C4FL9ZHFL._US218_.jpg,https://m.media-amazon.com/images/I/515obIzr0PL._US218_.jpg,https://m.media-amazon.com/images/I/41sg5TZoiFL._US218_.jpg
9781474924252,Very First Questions and Answers,What are Stars? (Very First Lift-the-Flap Questions & Answers),4.8,555,Board book,2 - 6 years,Not known,Not known,12 pages,English,7.76 x 0.67 x 6.61 inches,Usborne Publishing Ltd,"December 28, 2017",9781474924252,9781474924252,Katie Daynes,,,https://m.media-amazon.com/images/I/51V4BqqSw6L._US218_.jpg,,
9781474940092,Very First Questions and Answers,What Is Snow,4.8,75,Board book,Not known,Not known,Not known,Not known,English,6.57 x 0.59 x 7.52 inches,EDC Publishing / UBAM,"January 1, 2018",1474940099,9781474940092,,,,https://m.media-amazon.com/images/I/51dso2qUb2L._US218_.jpg,https://m.media-amazon.com/images/I/51+GkL21qeL._US218_.jpg,Not known._US218_.jpg
9781474940108,Very First Questions and Answers,Very First Lift The Flap Questions & Ans,4.7,202,Board book,Not known,Not known,Not known,Not known,English,6.65 x 0.59 x 7.44 inches,Usborne Publishing Ltd,"August 9, 2018",1474940102,9781474940108,,,,https://m.media-amazon.com/images/I/51Lpp-N7-fL._US218_.jpg,,
9781474940627,Very First Questions and Answers,Why Do We Need A Potty? (Very First Lift-the-Flap Questions & Answers),4.6,327,Board book,Not known,Not known,Not known,12 pages,English,6.57 x 0.59 x 7.95 inches,Usborne Publishing Ltd,"September 5, 2019",1474940625,9781474940627,Katie Daynes,,,https://m.media-amazon.com/images/I/51KyfNjKh-L._US218_.jpg,,
9781474948180,Very First Questions and Answers,What are Feelings? (Lift-the-Flap First Questions & Answers),4.7,555,Board book,Not known,Not known,Not known,12 pages,English,7.76 x 0.47 x 8.74 inches,Usborne Publishing Ltd,"July 11, 2019",1474948189,9781474948180,Katie Daynes,,,https://m.media-amazon.com/images/I/51tvDNeryBL._US218_.jpg,,
9781474948210,Very First Questions and Answers,What is the Moon? (Very First Lift-the-Flap Questions & Answers),4.8,697,Board book,Not known,Not known,Not known,12 pages,English,6.3 x 0.63 x 7.72 inches,Usborne Publishing Ltd,"June 13, 2019",1474948219,9781474948210,Katie Daynes,,,https://m.media-amazon.com/images/I/51lu0NMjG2L._US218_.jpg,https://m.media-amazon.com/images/I/51LCLn1u-wL._US218_.jpg,https://m.media-amazon.com/images/I/511SP4LN9OL._US218_.jpg
9781474952637,Very First Questions and Answers,"Usborne Very First Lift-the-Flap Questions And Answers Collection 2 Books Set (What are Germs, What is Poo)",4.6,34,Board book,Not known,Not known,Not known,24 pages,English,Not known,Usborne,Not known,1474952631,9781474952637,,,,https://m.media-amazon.com/images/I/51lBoHtqsFL._US218_.jpg,https://m.media-amazon.com/images/I/51wnVpPuzDL._US218_.jpg,https://m.media-amazon.com/images/I/51vdBXbCq6L._US218_.jpg
9781474968935,Very First Questions and Answers,Why Should I Brush My Teeth,4.7,634,Hardcover,Not known,Not known,Not known,Not known,English,6.65 x 0.55 x 7.56 inches,Usborne Publishing Ltd,Not known,1474968937,9781474968935,,,,https://m.media-amazon.com/images/I/51s4ERzPunL._US218_.jpg,,
9781474979870,Very First Questions and Answers,Are dinosaurs real ? - Lift-the-flap Very First Questions and Answers,4.7,26,Hardcover,9 - 12 years,Not known,Not known,Not known,English,6.61 x 0.67 x 7.76 inches,USBORNE CAT ANG,"April 15, 2021",1474979874,9781474979870,Katie Daynes,Marta Alvarez Miguens,,https://m.media-amazon.com/images/I/51QNAPaXi5L._US218_.jpg,,
9781474982146,Very First Questions and Answers,What are Clouds? (Lift the Flap First Questions and Answers) (Lift-the-flap Very First Questions and Answers),4.8,55,Board book,3 - 5 years,Not known,Not known,Not known,English,6.54 x 0.67 x 7.72 inches,Usborne Publishing Ltd,"April 1, 2021",147498214X,9781474982146,Daynes Katie,,,https://m.media-amazon.com/images/I/51s7Vh3LSFL._US218_.jpg,,
9781474989008,Very First Questions and Answers,How Can I Be Kind? (Lift-the-Flap First Questions and Answers): 1 (Lift-the-Flap First Questions & Answers),4.7,46,Board book,4 - 7 years,Not known,Not known,Not known,English,12.87 x 0.59 x 9.37 inches,Usborne Publishing Ltd,"April 29, 2021",1474989004,9781474989008,Daynes Katie,,,https://m.media-amazon.com/images/I/51czlsdlBFL._US218_.jpg,,
9781474989855,Very First Questions and Answers,Lift-the-flap Very First Questions & Answers: Why Should I Get Dressed? (Lift the Flap Very First Q & A) (Very First Questions and Answers): 1,5,9,Board book,3 - 5 years,Not known,Not known,Not known,English,6.6 x 1.4 x 9.03 inches,Usborne Publishing Ltd,"September 2, 2021",1474989853,9781474989855,Katie Daynes,,,https://m.media-amazon.com/images/I/51v5i97CmaL._US218_.jpg,,
B07H8MCTZH,Very First Questions and Answers,Where Do Babies Come From,4.6,195,Board book,4 - 8 years,Not known,Not known,14 pages,English,7.83 x 0.67 x 8.58 inches,Usborne,"January 1, 2016",1409598829,9781409598824,Katie Daynes,,,https://m.media-amazon.com/images/I/51MW3BBlEKS._US218_.jpg,https://m.media-amazon.com/images/I/41poH29X6NS._US218_.jpg,https://m.media-amazon.com/images/I/411nM7KHYzS._US218_.jpg
9780062343253,Warriors - Dawn Of The Clans,Warriors: Dawn of the Clans Box Set: Volumes 1 to 3,4.8,241,Paperback,8 - 12 years,3 - 7,Not known,1088 pages,English,2.5 x 5.4 x 7.8 inches,HarperCollins,"March 15, 2016",62343254,9780062343253,Erin Hunter,Wayne McLoughlin,,https://m.media-amazon.com/images/I/41Ep0OSgN6L._US218_.jpg,,
9780062410009,Warriors - Dawn Of The Clans,Warriors: Dawn of the Clans #1: The Sun Trail,4.7,"2,538",Paperback,"9 - 12 years, from customers",3 - 7,810L,368 pages,English,0.73 x 5.12 x 7.62 inches,HarperCollins,"March 15, 2016",62410008,9780062410009,Erin Hunter,"Wayne McLoughlin,",Allen Douglas,https://m.media-amazon.com/images/I/51LPKUIsNPL._US218_.jpg,,
9780062410016,Warriors - Dawn Of The Clans,Warriors: Dawn of the Clans #2: Thunder Rising,4.8,"1,611",Paperback,"8+ years, from customers",3 - 7,800L,368 pages,English,5.12 x 0.74 x 7.62 inches,HarperCollins,"March 15, 2016",62410016,9780062410016,Erin Hunter,"Wayne McLoughlin,",Allen Douglas,https://m.media-amazon.com/images/I/51HGNfSMZTL._US218_.jpg,https://m.media-amazon.com/images/I/51lhYfoLCoL._US218_.jpg,https://m.media-amazon.com/images/I/41aEJzxjpPL._US218_.jpg
9780062410023,Warriors - Dawn Of The Clans,Warriors: Dawn of the Clans #3: The First Battle,4.8,"1,858",Paperback,"9+ years, from customers",3 - 7,590L,352 pages,English,5.12 x 0.7 x 7.62 inches,HarperCollins,"March 15, 2016",62410024,9780062410023,Erin Hunter,"Wayne McLoughlin,",Allen Douglas,https://m.media-amazon.com/images/I/51jCYCfA5aL._US218_.jpg,https://m.media-amazon.com/images/I/513l26QT-fL._US218_.jpg,Not known._US218_.jpg
9780062410030,Warriors - Dawn Of The Clans,Warriors: Dawn of the Clans #4: The Blazing Star,4.8,"1,620",Paperback,8 - 12 years,3 - 7,820L,336 pages,English,0.9 x 5.1 x 7.6 inches,HarperCollins,"March 15, 2016",62410032,9780062410030,Erin Hunter,"Wayne McLoughlin,",Allen Douglas,https://m.media-amazon.com/images/I/51EwUMkTrTL._US218_.jpg,,
9780062410047,Warriors - Dawn Of The Clans,Warriors: Dawn of the Clans #6: Path of Stars,4.8,"2,125",Paperback,8 - 12 years,3 - 7,630L,352 pages,English,5.12 x 0.7 x 7.62 inches,HarperCollins,"September 6, 2016",62410040,9780062410047,Erin Hunter,"Wayne McLoughlin,",Allen Douglas,https://m.media-amazon.com/images/I/41REoOQBIWL._US218_.jpg,https://m.media-amazon.com/images/I/51iFOnaN6aL._US218_.jpg,https://m.media-amazon.com/images/I/41n2eSa4BgL._US218_.jpg
9780062410054,Warriors - Dawn Of The Clans,Warriors: Dawn of the Clans #5: A Forest Divided,4.8,"1,515",Paperback,8 - 12 years,3 - 7,610L,400 pages,English,1 x 5.1 x 7.6 inches,HarperCollins,"March 15, 2016",62410059,9780062410054,Erin Hunter,"Wayne McLoughlin,",Allen Douglas,https://m.media-amazon.com/images/I/41WwiE53mxL._US218_.jpg,https://m.media-amazon.com/images/I/51nOvtga1wS._US218_.jpg,https://m.media-amazon.com/images/I/41CbCLnsk+S._US218_.jpg
9780061131677,Warriors Super Edition,Firestar's Quest (Warriors Super Edition),4.8,"3,192",Paperback,"9+ years, from customers",3 - 7,830L,544 pages,English,5.12 x 1.09 x 7.62 inches,HarperCollins,"July 2, 2019",61131679,9780061131677,Erin Hunter,,,https://m.media-amazon.com/images/I/41X8TJXd2PL._US218_.jpg,https://m.media-amazon.com/images/I/41aZX+lBn9L._US218_.jpg,https://m.media-amazon.com/images/I/31KVWUPISIL._US218_.jpg
9780061582509,Warriors Super Edition,Warriors Super Edition: Bluestar's Prophecy,4.8,"3,528",Paperback,"9+ years, from customers",3 - 7,670L,576 pages,English,5.13 x 1.15 x 7.63 inches,HarperCollins,"July 2, 2019",9780061582509,9780061582509,Erin Hunter,Wayne McLoughlin,,https://m.media-amazon.com/images/I/41Q6AiGMcSL._US218_.jpg,,
9780061699962,Warriors Super Edition,SkyClan's Destiny (Warriors Super Edition),4.8,"1,391",Paperback,8 - 12 years,3 - 7,800L,528 pages,English,5.13 x 1.06 x 7.63 inches,HarperCollins,"April 26, 2011",61699969,9780061699962,Erin Hunter,Wayne McLoughlin,,https://m.media-amazon.com/images/I/41jD5dA926L._US218_.jpg,,
9780061980992,Warriors Super Edition,"Crookedstar's Promise (Warriors Super Edition) (Warriors Super Edition, 4)",4.8,"2,089",Paperback,"9+ years, from customers",3 - 7,570L,528 pages,English,5.12 x 1.06 x 7.62 inches,HarperCollins,"May 17, 2022",61980994,9780061980992,Erin Hunter,,,https://m.media-amazon.com/images/I/41Rr6yY+GGL._US218_.jpg,,
9780062082169,Warriors Super Edition,"Warriors Super Edition: Yellowfang's Secret (Warriors Super Edition, 5)",4.8,"2,200",Paperback,"9 - 12 years, from customers",3 - 7,760L,544 pages,English,5.12 x 1.09 x 7.62 inches,HarperCollins,"May 10, 2022",62082167,9780062082169,Erin Hunter,James L. Barry,,https://m.media-amazon.com/images/I/41HgbxGPFSL._US218_.jpg,,
9780062218063,Warriors Super Edition,"Warriors Super Edition: Tallstar's Revenge (Warriors Super Edition, 6)",4.9,"2,219",Paperback,"9 - 13 years, from customers",3 - 7,590L,560 pages,English,5.12 x 1.12 x 7.62 inches,HarperCollins,"May 12, 2020",62218069,9780062218063,Erin Hunter,James L. Barry,,https://m.media-amazon.com/images/I/41Dc1xikxQL._US218_.jpg,,
9780062291455,Warriors Super Edition,"Warriors Super Edition: Bramblestar's Storm (Warriors Super Edition, 7)",4.8,"2,256",Paperback,"9+ years, from customers",3 - 7,780L,528 pages,English,5.12 x 1.06 x 7.62 inches,HarperCollins,"May 12, 2020",62291459,9780062291455,Erin Hunter,James L. Barry,,https://m.media-amazon.com/images/I/41JxzRjGyQL._US218_.jpg,https://m.media-amazon.com/images/I/5168AXLaqZL._US218_.jpg,Not known._US218_.jpg
9780062291493,Warriors Super Edition,"Warriors Super Edition: Moth Flight's Vision (Warriors Super Edition, 8)",4.8,"1,758",Paperback,"9 - 13 years, from customers",3 - 7,630L,544 pages,English,5.12 x 1.09 x 7.62 inches,HarperCollins,"November 1, 2016",62291491,9780062291493,Erin Hunter,"James L. Barry,",Owen Richardson,https://m.media-amazon.com/images/I/51p3Ms7yASL._US218_.jpg,,
9780062467706,Warriors Super Edition,"Warriors Super Edition: Hawkwing's Journey (Warriors Super Edition, 9)",4.8,"1,403",Paperback,8 - 12 years,3 - 7,820L,480 pages,English,5.12 x 0.96 x 7.62 inches,HarperCollins,"September 5, 2017",9780062467706,9780062467706,Erin Hunter,James L. Barry,,https://m.media-amazon.com/images/I/51SKxr7te3L._US218_.jpg,,
9780062467744,Warriors Super Edition,"Warriors Super Edition: Tigerheart's Shadow (Warriors Super Edition, 10)",4.8,"1,466",Paperback,8 - 12 years,3 - 7,650L,464 pages,English,5.12 x 0.93 x 7.62 inches,HarperCollins,"September 4, 2018",62467743,9780062467744,Erin Hunter,James L. Barry,,https://m.media-amazon.com/images/I/51ZffR9GIWL._US218_.jpg,,
9780062698780,Warriors Super Edition,"Warriors Super Edition: Crowfeather’s Trial (Warriors Super Edition, 11)",4.9,"1,492",Paperback,8 - 12 years,3 - 7,850L,464 pages,English,5.12 x 0.93 x 7.62 inches,HarperCollins,"September 3, 2019",62698788,9780062698780,Erin Hunter,,,https://m.media-amazon.com/images/I/41enZY+hayL._US218_.jpg,,
9780062698827,Warriors Super Edition,"Warriors Super Edition: Squirrelflight's Hope (Warriors Super Edition, 12)",4.9,"1,674",Paperback,8 - 12 years,3 - 7,600L,480 pages,English,5.12 x 0.96 x 7.62 inches,HarperCollins,"September 1, 2020",62698826,9780062698827,Erin Hunter,,,https://m.media-amazon.com/images/I/41herTTdE-L._US218_.jpg,,
9780062963048,Warriors Super Edition,"Warriors Super Edition: Graystripe's Vow (Warriors Super Edition, 13)",4.8,"1,377",Paperback,8 - 12 years,3 - 7,860L,496 pages,English,5.12 x 1 x 7.62 inches,HarperCollins,"September 14, 2021",006296304X,9780062963048,Erin Hunter,,,https://m.media-amazon.com/images/I/416LRnrfqxL._US218_.jpg,,
9780062963086,Warriors Super Edition,"Warriors Super Edition: Leopardstar's Honor (Warriors Super Edition, 14)",4.8,869,Paperback,8 - 12 years,3 - 7,Not known,592 pages,English,5 x 1.5 x 7.5 inches,HarperCollins,"September 6, 2022",62963082,9780062963086,Erin Hunter,,,https://m.media-amazon.com/images/I/41f5tFhEwNL._US218_.jpg,,
B0BP7TQ6D6,Warriors Super Edition,"Warriors Super Edition: Onestar's Confession (Warriors Super Edition, 15)",4.7,318,Paperback,8 - 12 years,3 - 7,Not known,496 pages,English,5.12 x 0.99 x 7.62 inches,HarperCollins,"September 5, 2023",63050471,9780063050471,Erin Hunter,,,https://m.media-amazon.com/images/I/01RmK+J4pJL._US218_.jpg,,
9780062386397,Warriors: A Vision of Shadows,Warriors: A Vision of Shadows #1: The Apprentice's Quest,4.7,"3,205",Paperback,"9 - 12 years, from customers",3 - 7,770L,352 pages,English,5.12 x 0.7 x 7.62 inches,HarperCollins,"April 11, 2017",62386395,9780062386397,Erin Hunter,,,https://m.media-amazon.com/images/I/51-2pNCnlbL._US218_.jpg,https://m.media-amazon.com/images/I/41LkxGuHVJL._US218_.jpg,Not known._US218_.jpg
9780062386434,Warriors: A Vision of Shadows,Warriors: A Vision of Shadows #2: Thunder and Shadow,4.8,"2,109",Paperback,8 - 12 years,3 - 7,560L,416 pages,English,0.83 x 5.12 x 7.62 inches,HarperCollins,"November 7, 2017",62386433,9780062386434,Erin Hunter,,,https://m.media-amazon.com/images/I/51d4y6bxB-L._US218_.jpg,,
9780062386472,Warriors: A Vision of Shadows,Warriors: A Vision of Shadows #3: Shattered Sky,4.9,"2,090",Paperback,8 - 12 years,3 - 7,Not known,336 pages,English,0.67 x 5.12 x 7.62 inches,HarperCollins,"April 10, 2018",62386476,9780062386472,Erin Hunter,,,https://m.media-amazon.com/images/I/51GC-WYax-L._US218_.jpg,https://m.media-amazon.com/images/I/51iV68qrbIL._US218_.jpg,https://m.media-amazon.com/images/I/41s7Xd9snpL._US218_.jpg
9780062386519,Warriors: A Vision of Shadows,Warriors: A Vision of Shadows #4: Darkest Night,4.8,"1,993",Paperback,8 - 12 years,3 - 7,Not known,352 pages,English,0.7 x 5.12 x 7.62 inches,HarperCollins,"November 6, 2018",62386514,9780062386519,Erin Hunter,,,https://m.media-amazon.com/images/I/41CHXf66rYL._US218_.jpg,https://m.media-amazon.com/images/I/51Kj0rQkcpL._US218_.jpg,https://m.media-amazon.com/images/I/41k+MbHVMHL._US218_.jpg
9780062386557,Warriors: A Vision of Shadows,Warriors: A Vision of Shadows #5: River of Fire,4.8,"2,053",Paperback,8 - 12 years,3 - 7,790L,320 pages,English,0.7 x 5.1 x 7.5 inches,HarperCollins,"April 9, 2019",62386557,9780062386557,Erin Hunter,,,https://m.media-amazon.com/images/I/51+zPLgeYPL._US218_.jpg,,
9780062386595,Warriors: A Vision of Shadows,Warriors: A Vision of Shadows #6: The Raging Storm,4.8,"1,874",Paperback,8 - 12 years,3 - 7,600L,368 pages,English,0.74 x 5.12 x 7.62 inches,HarperCollins,"October 29, 2019",006238659X,9780062386595,Erin Hunter,,,https://m.media-amazon.com/images/I/41lzbWqPoxL._US218_.jpg,,
9780062382573,Warriors: Omen of the Stars,Warriors: Omen of the Stars #1: The Fourth Apprentice,4.8,"2,515",Paperback,10 - 12 years,5 - 7,790L,384 pages,English,0.77 x 5.12 x 7.62 inches,HarperCollins,"November 3, 2015",62382578,9780062382573,Erin Hunter,"Owen Richardson,",Allen Douglas,https://m.media-amazon.com/images/I/51yESXD+rpL._US218_.jpg,https://m.media-amazon.com/images/I/51K5t7GkCML._US218_.jpg,https://m.media-amazon.com/images/I/41qt-0-f1yL._US218_.jpg
