ISBN13,Role,Name
9781602860988,Author,Elizabeth Singer Hunt
9781444707304,Author,Jasper Fforde
9781626720596,Author,George O'Connor
9780552552240,Author,Andy McNab
9780552552240,IllustratorAuthor,Robert Rigby
9780746048306,Author,Harriet Castor
9780746048306,Illustrator,Norman Young
9781421532844,Author,Rumiko Takahashi
9780062081865,Author,Sara Shepard
9780007562749,Author,Collins KS3
9781484780220,Author,Disney Book Group
9781481486767,Author,Robert Muchamore
9780448401010,Author,Watty Piper
9780007353071,Author,Lauren Conrad
9780746064252,Author,Rebecca Levene
9780746064252,Illustrator,David Cuzik
9780064410021,Author,Beverley Naidoo
9780007137336,Author,Garth Nix
9781421506364,Author,Akira Toriyama
9780448455969,Author,Karen Katz
9781405280396,Author,Huntley Fitzpatrick
9780746070536,Author,Rosie Dickins
9780746070536,Illustrator,Mauro Evangelista
9781602860193,Author,Elizabeth Singer Hunt
9781407128948,Author,Scholastic
9780440420057,Author,Jerry Spinelli
9780746070543,Author,Mary Sebag-Montefiore
9780746070543,Illustrator,Alan Marks
9781409532590,Author,Lesley Sims
9781409532590,Illustrator,Various
9781842555064,Author,Caroline Lawrence
9781842555064,IllustratorDesigned by,Andrew Davidson
9780060560133,Author,Sharon Creech
9781844144082,Author,Sara Wernham
9781844144082,IllustratorAuthor,Sue Lloyd
9781844144082,Illustrator,Lib Stephen
9781408339763,Author,Daisy Meadows
9781408339763,Illustrator,Georgie Ripper
9781847804532,Author,Amnesty International
9780007354504,Author,Will Hill
9780862784492,Author,Gerard Whelan
9780374346676,Author,Ava Dellaira
9781783704453,Author,Jonny Duddle
9781909263741,Author,Luke Pearson
9781416989448,Author,Fitzpatrick
9781782946328,Author,CGP Books
9780761141396,Author,Bonnie Dill
9780199154869,Author,Brian Titley
9780199154869,IllustratorAuthor,Helen Carrier
9781444927207,Author,Patrice Lawrence
9781783702039,Author,Aleksandra and Daniel Mizielinski
9788427201187,Author,Veronica Roth
9780702250194,Author,Claire Zorn
9781408331903,Author,James Mayhew
9780060531829,Author,Kenneth Oppel
9780198300274,Author,Roderick Hunt
9780198300274,IllustratorAuthor,Paul Shipton
9780198300274,Illustrator,Alex Brychta
9780198300274,Illustrator,Nick Schon
9780670880461,Author,Ezra Jack Keats
9781847624079,Author,CGP Books
9780007175079,Author,Garth Nix
9780312629175,Author,Alyson Noel
9781905654741,Author,Melissa de la Cruz
9781474924481,Author,Felicity Brooks
9781474924481,IllustratorAuthor,James Maclaine
9781474924481,Illustrator,Nikki Dyson
9780099567653,Author,James Patterson
9780746046418,Author,Angela Wilkes
9780746046418,Illustrator,John Shackell
9781782480938,Author,Lisa Holt
9781782480938,IllustratorAuthor,Lyn Wendon
9780008141660,Author,Collins Dictionaries
9781595141880,Author,Jay Asher
9781591161868,Author,Akira Toriyama
9780679890690,Author,Mary Pope Osborne
9780679890690,Illustrator,Sal Murdocca
9780330482073,Author,Meg Cabot
9780330482066,Author,Meg Cabot
9781423121374,Author,Cinda Williams Chima
9781471402449,Author,Juno Dawson
9780786885978,Author,Richard Carlson
9780857531940,Author,Richard Dawkins
9780545630856,Author,Sandra Markle
9780545630856,Illustrator,Howard McWilliam
9781607066590,Author,Tim Seeley
9781607066590,Illustratorartist,Mike Norton
9781607066590,Illustratorartist,Mark Englert
9780752866499,Author,Rene Goscinny
9780752866499,Illustrator,Albert Uderzo
9781597072601,Author,Gos
9781597072601,IllustratorAuthor,Peyo
9781408807415,Author,Ms. Carrie Jones
9780147511331,Author,Alex London
9780545746397,Author,"Howard, Kate"
9781596431522,Author,Gene Luen Yang
9780544456839,Author,Dr P L Travers
9780544456839,Illustrator,Mary Shepard
9781444914092,Author,Robert Muchamore
9780062349859,Author,Kiera Cass
9781433811906,Author,Frank J. Sileo
9781433811906,Illustrator,Cary Pillo
9781416990062,Author,Mem Fox
9781416990062,Illustrator,Lauren Stringer
9780439204194,Author,Eva Moore
9780439204194,IllustratorAuthor,Anne Schreiber
9780439204194,Illustrator,Ted Enik
9780439204194,Illustrator,John Speirs
9781421532837,Author,Rumiko Takahashi
9780061433061,Author,Terry Pratchett
9781408343739,Author,Rosie Banks
9781509801879,Author,Alice Kuipers
9780590447874,Author,Donald J. Sobol
9781408323397,Author,Rosie Banks
9781407128931,Author,Scholastic
9781841214047,Author,Laurence Anholt
9781841214047,Illustrator,Arthur Robins
9780349124438,Author,Frank Lampard
9780064400817,Author,Laura Ingalls Wilder
9780007267170,Author,Melissa Marr
9780984272310,Illustrated by,Ellen Locatelli
9780746077078,Author,Mary Sebag-Montefiore
9780746077078,Illustrator,Barry Ablett
9780192794420,Author,Alfred Noyes
9780192794420,Illustrator,Charles Keeping
9781484705278,Author,Tamara Ireland Stone
9780060555351,Author,Diana Wynne Jones
9780064440318,Author,Clyde Robert Bulla
9780198300427,Author,Roderick Hunt
9780198300427,Illustrator,Alex Brychta
9781681193649,Author,Amerie
9781600108563,Author,Simon Furman
9781600108563,IllustratorAuthor,Stuart Moore
9781600108563,Illustrator,Guido Guidi
9781600108563,Illustrator,Robby Musso
9781600108563,Illustrator,Emiliano Santalucia
9781421500935,Author,Hayao Miyazaki
9780007193202,Author,Darren Shan
9780679844372,Author,Sharon Bokoske
9780679844372,IllustratorAuthor,Margaret Davidson
9780679844372,Illustrator,Courtney
9781575052014,Author,Brian Cleary
9780142401774,Author,Sarah Dessen
9781591165057,Author,Akira Toriyama
9781941082584,Author,Kumon
9780007289561,Author,David Walliams
9780007289561,IllustratorRead by,Matt Lucas
9780007289561,IllustratorRead by,Sharmistha Michaels
9780007289561,IllustratorRead by,Oscar Michaels
9780007289561,IllustratorRead by,Nitin Ganatra
9780752866284,Author,Rene Goscinny
9780752866284,Illustrator,Albert Uderzo
9781442499669,Author,James Riley
9780440866541,Author,Paul Stewart
9780440866541,IllustratorAuthor,Chris Riddell
9780394828770,Author,Walter Hoving
9780394828770,IllustratorIntroduction by,John Hoving
9780394828770,Illustrator,Joe Eula
9780571525348,Author,Paul Harris
9781409514305,Author,Felicity Brooks
9780310745648,Author,Lee Strobel
9780310745648,IllustratorWith,Jane Vogel
9780553524604,Author,Random House
9780553524604,Illustrator,Kevin Kobasic
9781607068587,Author,Brandon Graham
9781607068587,IllustratorAuthor,Simon Roy
9781847626707,Author,CGP Books
9781416990659,Author,Morgan Matson
9781905460663,Author,Morris & Goscinny
9781849410106,Author,Chris Ryan
9781782941811,Author,CGP Books
9781782943709,Author,CGP Books
9780316160179,Author,Stephenie Meyer
9781442428799,Author,Cynthia Voigt
9780752866246,Author,Rene Goscinny
9780752866246,Illustrator,Albert Uderzo
9781423124368,Author,Sara Pennypacker
9781423124368,Illustrator,Marla Frazee
9780486449111,Author,Ling Li
9780486449111,Illustrator,Barbara Steadman
9781107495807,Author,Steve Owen
9781107495807,IllustratorAuthor,Chris Martin
9780141339030,Author,Simon Scarrow
9781407107134,Author,Kjartan Poskitt
9781407107134,Illustrator,Philip Reeve
9780141349633,Author,Jill Murphy
9780753462904,Author,Dan Green
9780062287021,Author,Sara Shepard
9781452141237,Author,Jennifer Berne
9781452141237,Illustrator,Eric Puybaret
9780746077085,Author,Rob Lloyd Jones
9780746077085,Illustrator,Paddy Mounter
9781419718403,Author,Cheryl Bardoe
9781419718403,Illustrator,Jos. A. Smith
9780192740298,Author,Nic Morgan
9780192740298,IllustratorAuthor,Bond 11+
9781408313114,Author,Adam Blade
9781843104889,Author,Deborah Plummer
9781843104889,Illustrator,Alice Harper
9780062280671,Author,Danielle Paige
9780007354535,Author,Will Hill
9781471868962,Author,Amanda Alexander
9781471868962,IllustratorAuthor,Rachel Gee
9781407138336,Author,Suzanne Collins
9780198482925,Author,Roderick Hunt
9780198482925,Illustrator,Alex Brychta
9781407141787,Author,Donna Thomson
9780192737359,Author,Joss Stirling
9780394846996,Author,Elizabeth Payne
9781408505786,Author,H Mascie-Taylor
9781408505786,IllustratorAuthor,Michael Spencer
9781408505786,IllustratorAuthor,S Honnor
9780778304791,Author,Julie Kagawa
9780575096721,Author,Holly Black
9781842551646,Author,Caroline Lawrence
9781842551646,IllustratorDesigned by,Andrew Davidson
9780007260423,Author,Darren Shan
9780091826406,Author,Jack Canfield
9780091826406,IllustratorAuthor,Mark Victor Hansen
9780375824197,Author,"Dr. Thomas R. Holtz, Jnr."
9780375824197,Illustrator,Luis V. Rey
9780198483083,Author,Roderick Hunt
9780198483083,Illustrator,Alex Brychta
9781408313107,Author,Adam Blade
9780525423669,Author,Ally Condie
9780399254185,Author,Anthony Horowitz
9780399254185,Illustrator,Kanako
9780399254185,Illustrator,Yuzuru
9781250011350,Author,Nancy Tillman
9781406308181,Author,Sam Stern
9781406308181,IllustratorAuthor,Susan Stern
9781409566281,Author,Francoise Holmes
9781409566281,IllustratorAuthor,Giovanna Iannaco
9781409566281,IllustratorAuthor,Helen Davies
9781409566281,Illustrator,John Shackell
9780060266684,Author,Maurice Sendak
9780062199713,Author,Sara Shepard
9780440400752,Author,Judy Blume
9781471880377,Author,Paul Morris
9781471880377,IllustratorAuthor,Patricia Deo
9781408343890,Author,Rosie Banks
9781442419964,Author,Tabitha Suzuma
9781107626065,Author,Mary Jones
9781107626065,IllustratorAuthor,Diane Fellowes-Freeman
9781107626065,IllustratorAuthor,David Sang
9782278062492,Author,Yves Loiseau
9782278062492,IllustratorAuthor,Regine Merieux
9781407128986,Author,Scholastic
9781936023189,Compiled by,Carson Dellosa Education
9781862307360,Author,Norman Hunter
9780007175055,Author,Garth Nix
9780312577995,Author,P C Cast
9780312577995,IllustratorAuthor,Kristin Cast
9780679863748,Author,Mary Pope Osborne
9780679863748,Illustrator,Sal Murdocca
9780609806524,Author,Ngaire E. Genge
9781408334386,Author,Ally Carter
9780863153952,Author,Charles Kovacs
9780803740600,Author,Susan Cain
9780803740600,IllustratorAuthor,Gregory Mone
9780803740600,IllustratorAuthor,Erica Moroz
9780803740600,Illustrator,Grant Snider
9781407165400,Author,Terry Deary
9781407165400,IllustratorAuthor,Martin Brown
9781405277907,Author,Daniel Handler
9781405277907,Illustrator,Maira Kalman
9781853261725,Edited by,Andrew Lang
9780857631572,Author,Paula Harrison
9780857631572,Illustrator,Sharon Tancredi
9780375806155,Author,Mary Pope Osborne
9780375806155,Illustrator,Sal Murdocca
9781607968832,Author,Ted Reed
9781622664801,Author,Jennifer L Armentrout
9781442484528,Author,James Dashner
9781591161806,Author,Akira Toriyama
9781591168737,Author,Akira Toriyama
9780755321940,Author,James Patterson
9780843113624,Author,Pamela Conn Beall
9780843113624,IllustratorAuthor,Susan Hagen Nipp
9780399167843,Author,Marie Lu
9781782945598,Author,CGP Books
9780439801089,Author,Anne Capeci
9780439801089,IllustratorAuthor,Joanne Cole
9780439918695,Author,"R,L Stine"
9781408505113,Author,David Waugh
9781841461205,Author,CGP Books
9780752866512,Author,Rene Goscinny
9780752866512,Illustrator,Albert Uderzo
9780064400961,Author,Maud Hart Lovelace
9780064400961,Illustrator,Lois Lenski
9780340997260,Author,David Almond
9781907410314,Author,Andrea Cremer
9780349001609,Author,Frank Lampard
9781591166375,Author,Akira Toriyama
9781607064077,Author,Nick Spencer
9781607064077,Illustratorartist,Joe Eisma
9781905460243,Author,Morris & Goscinny
9780385733151,Author,Louis Sachar
9780448455815,Author,Karen Katz
9780399508028,Author,Jack Hamm
9781471404405,Author,E. Lockhart
9781444916515,Author,L.J. Smith
9781408318478,Author,Adam Blade
9780198483526,Author,Roderick Hunt
9780198483526,Illustrator,Alex Brychta
9781423137771,Author,Katie Alender
9781862305694,Author,Mary Pope Osborne
9781632207111,Author,Mark Cheverton
9781910655160,Author,James Dashner
9780552552226,Author,Andy McNab
9780552552226,IllustratorAuthor,Robert Rigby
9781591167518,Author,Akira Toriyama
9781107665996,Author,Greg Byrd
9781107665996,IllustratorAuthor,Lynn Byrd
9781107665996,IllustratorAuthor,Chris Pearce
9780141336039,Author,Morris Gleitzman
9781250010308,Author,Alexandra Adornetto
9780192740304,Author,J M Bond
9780192740304,IllustratorAuthor,Bond 11+
9780385755146,Author,Michaela Deprince
9780385755146,IllustratorAuthor,Elaine Deprince
9781579128326,Author,Heather Alexander
9781579128326,IllustratorAuthor,Meredith Hamilton
9781442435704,Author,Liz Braswell
9781844141616,Author,Sara Wernham
9781844141616,IllustratorAuthor,Sue Lloyd
9781844141616,Illustrator,Lib Stephen
9780349001203,Author,Kristin Cast
9780349001203,IllustratorAuthor,P C Cast
9781407137063,Author,Suzanne Collins
9780007545674,Author,Shane Hegarty
9781481438841,Author,Glines
9780545552998,Author,Troy Cummings
9780451232892,Author,Rachel Caine
9780007562794,Author,Collins KS3
9780763669300,Author,Melina Marchetta
9780930193355,Author,Stan Sakai
9780062116550,Author,Pittacus Lore
9780099544197,Author,James Patterson
9781405284158,Author,Robert Beatty
9780545561556,Author,"Jennifer,A Nielsen"
9780061974601,Author,Pittacus Lore
9780061963285,Author,Alex Flinn
9780312674724,Author,Caragh M O'Brien
9780451233554,Author,Rachel Caine
9781846168895,Author,Daisy Meadows
9781846168895,Illustrator,Georgie Ripper
9780007557950,Author,Frances Hodgson Burnett
9781905460755,Author,Jean Van Hamme
9780141362663,Author,Joan Aiken
9783522202107,Author,U Stark
9783522202107,IllustratorAuthor,Michael Ende
9781407140711,Author,Paul Hollin
9781844287635,Author,Michael Rosen
9781844287635,Illustrator,Jill Calder
9780062280749,Author,Danielle Paige
9781847382917,Author,Sarah Rees Brennan
9781407107165,Author,Kjartan Poskitt
9781407107165,Illustrator,Philip Reeve
9780375867989,Author,Mary Pope Osborne
9780375867989,Illustrator,Sal Murdocca
9781401237677,Author,Geoff Johns
9781401237677,Illustrator,Doug Mahnke
9781401237677,Illustrator,Ethan Van Sciver
9780898988635,Author,Michael Aaron
9781597074070,Author,Peyo
9781474922920,Author,Lara Williamson
9781408324370,Author,Geraldine McCaughrean
9781408324370,Illustrator,Emma Chichester Clark
9780007193233,Author,Darren Shan
9780312575953,Author,Jenna Black
9780316011273,Author,Julie Anne Peters
9781843228349,Author,David Alderton
9781421589640,Author,Santa Harukaze
9780747599821,Author,Gareth P. Jones
9781442408623,Author,Sniegoski
9780140324648,Author,Elizabeth Janet Gray
9780140324648,Illustrator,Robert Lawson
9780141336237,Author,John van de Ruit
9781107680258,Author,Mark Fisher
9781107680258,IllustratorAuthor,Medi Houghton
9781107680258,IllustratorAuthor,Veenu Jain
9781250090553,Author,Victoria Forester
9780746063262,Author,Jane Bingham
9780746063262,Illustrator,Robin Lawrie
9780745919393,Author,Pat Alexander
9780745919393,Illustrator,Carolyn Cox
9781842551233,Author,Caroline Lawrence
9781622667338,Author,Jennifer L Armentrout
9780198480273,Author,Roderick Hunt
9780198480273,Illustrator,Alex Brychta
9781847726544,Author,John Thompson
9781569317921,Author,Hayao Miyazaki
9780552573344,Author,Terry Pratchett
9780552573344,IllustratorDesigned by,Mark Beech
9781780620473,Author,Cinda Williams Chima
9781847171849,Author,Brendan O'Brien
9781847171849,Illustrator,Cartoon Saloon
9781423194620,Author,Jonathan Stroud
9780062327185,Author,Julie Murphy
9780804839365,Edited by,Tuttle Publishing
9780545284103,Author,Meg Cabot
9780746080658,Author,Russell Punter
9780746080658,Illustrator,Desideria Guicciardini
9780140283457,Author,Andrew Crowe
9780061767630,Author,Lauren Conrad
9781421551388,Author,Tite Kubo
9781626254541,Author,Ann Marie Dobosz
9781849180771,Author,Yves Sente
9780721711584,Author,Celia Warren
9780141322032,Author,Charlie Higson
9780345445605,Adapted by,Chuck Dixon
9780345445605,IllustratorAdapted by,Sean Deming
9780345445605,IllustratorAuthor,J.R.R. Tolkien
9780345445605,Illustrator,David Wenzel
9780349002132,Author,Melissa Grey
9780752873015,Author,Albert Uderzo
9780571307555,Author,Russell Hoban
9780316123532,Author,Kami Garcia
9780316123532,IllustratorAuthor,Margaret Stohl
9781400077885,Author,Conrad Richter
9780763676193,Author,Patrick Ness
9781421500515,Author,Akira Toriyama
9780142411681,Author,Laini Taylor
9780140370904,Author,Paul Jennings
9780853602231,Author,Eta Cohen
9780793503292,Created by,Hal Leonard Publishing Corporation
9781423145516,Author,Rick Riordan
9780007587094,Author,Kiera Cass
9780385739153,Author,Lauren Kate
9780399160301,Author,Ruta Sepetys
9781447210283,Author,Amanda Hocking
9780060754280,Author,Laura Ingalls Wilder
9781883672065,Author,Mollie Katzen
9781883672065,IllustratorAuthor,Ann Henderson
9781481446716,Author,Michelle Hodkin
9780857636041,Author,Christopher Edge
9780375842382,Author,Philip Pullman
9781407166995,Author,Terry Deary
9781407166995,Illustrator,Martin Brown
9781107679610,Author,Mary Jones
9780307979452,Author,Lauren Kate
9781599150048,Author,Jennie Hall
9781599150048,Illustrator,Victor R. Lambdin
9781594749476,Author,Ashley Poston
9780142423950,Author,Huntley Fitzpatrick
9781433522673,Author,Max Lucado
9781433522673,Illustrator,Sergio Martinez
9781471405211,Author,Sir Chris Hoy
9781471405211,Illustrator,Clare Elsom
9780349001593,Author,Frank Lampard
9780141324937,Author,Sarah Dessen
9780552569064,Author,Simon Mayo
9781107656659,Author,Fiona Baxter
9781408324103,Author,Adam Blade
9780375856532,Author,Mary Pope Osborne
9780375856532,Illustrator,Sal Murdocca
9781407107103,Author,Kjartan Poskitt
9781407107103,Illustrator,Philip Reeve
9780060874308,Author,Meg Cabot
9780330519502,Author,Meg Cabot
9780330441551,Author,Meg Cabot
9781408107638,Author,Jonathan Rutland
9781408107638,IllustratorPrepared for publication by,Collins Music
9781407100661,Illustrated by,Corrine Burrows
